title,content,date,category,url
"Libur Panjang Hari Raya Waisak 2025, Tanggal Berapa?","KOMPAS.com – Sebentar lagi umat Buddha akan merayakan Hari Raya Waisak.
Bagi umat Buddha, Hari Raya Waisak merupakan saat untuk memperingati peristiwa penting dalam kehidupan Buddha Gautama yang meliputi kelahiran, pencerahan dan parinirvana (wafat).
Adapun pemerintah telah mengatur hari libur keagamaan sebagai hari libur nasional melalui Surat Keputusan Bersama yang ditandatangani oleh Menteri Agama, Menteri Ketenagakerjaan, serta Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi.
Sesuai SKB 3 Menteri tersebut akan ada libur nasional Hari Raya Waisak dan juga cuti bersama Hari Raya Waisak.
Baca juga: Ketentuan Ikut Festival Lampion Waisak 2025 di Borobudur
Menariknya, momen Waisak jatuh berhimpitan dengan akhir pekan (weekend), sehingga akan ada libur lebih panjang bagi masyarakat.
Lantas, kapan libur panjang Hari Raya Waisak?
Total akan ada libur panjang 4 hari meliputi weekend dan Hari Raya Waisak.
Secara lengkap, berikut ini rincian libur panjang Waisak:
Libur panjang Hari Raya Waisak ini cocok untuk dinikmati bersama orang-orang tersayang agar hari-hari terasa menyenangkan.
Baca juga: Jangan Lupa, Bulan Mei Ada Libur Long Weekend Tiap 2 Minggu Sekali
Selain libur panjang Waisak yang jatuh di pertengahan bulan, libur panjang bulan Mei juga akan kembali hadir saat akhir bulan.
Akhir Mei nanti akan ada libur nasional dan kenaikan Yesus Kristus yang jatuh berimpitan dengan weekend, sehingga libur menjadi lebih panjang.
Selengkapnya libur panjang akhir bulan Mei yakni sebagai berikut:
Mengingat masih ada dua kali libur panjang di bulan Mei, saatnya bagi kamu untuk mulai menentukan kemana tujuan wisatamu kali ini.
Baca juga: 8 Tempat Wisata untuk Libur Hari Raya Waisak 2025
",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/112617727/libur-panjang-hari-raya-waisak-2025-tanggal-berapa
"Efisiensi Anggaran, Jumlah Event di Banyuwangi Dikurangi dari 100 Jadi 42","JAKARTA, KOMPAS.com - Efisiensi anggaran pemerintah berdampak terhadap sektor pariwisata Kabupaten Banyuwangi, Jawa Timur. Salah satunya adalah pengurangan jumlah event (acara).
""Jika dibilang terdampak, tentu saja berdampak. Terutama wisata berbasis MICE (Meetings, Incentives, Conferences, Exhibitions). Akan tetapi, MICE merupakan satu sisi saja,"" ucap Sekretaris Dinas Kominfo dan Persandian Kabupaten Banyuwangi, Rahmawati Setyoardini atau Dini kepada Kompas.com, Selasa (6/5/2025).
Baca juga:
Saat berkunjung ke Menara Kompas, Jakarta Pusat, pada Selasa (6/5/2025), Bupati Banyuwangi Ipuk Fiestiandani menyampaikan, pihaknya harus mengurangi jumlah event dari total 100 menjadi 42 acara saja.
Dini pun membenarkan hal itu. Upaya tersebut dilakukan agar tetap bisa menggaet wisatawan.
Baca juga: Tempat Pemeriksaan Imigrasi Bakal Dibuka di Pantai Boom Marina Banyuwangi
""Untuk tetap menarik wisatawan, kita tetap membuat agenda atraksi wisata, Banyuwangi Festival. Tahun ini ada 42 event termasuk Tour de Ijen, Gandrung Sewu, Banyuwangi Ethno Carnival,"" ucap Dini.
Dok. Dinas Komunikasi, Informatika dan Persandian Kabupaten Banyuwangi Bupati Banyuwangi, Hj. Ipuk Fiestiandani, S.Pd., M.KP (ketiga dari kanan) ketika mengunjungi Menara Kompas di Jakarta Pusat, Selasa (6/5/2025).
Banyuwangi Festival, lanjutnya, tak hanya sekadar hiburan. Agenda tersebut juga menjadi ajang konsolidasi berbagai isu dan golongan sehingga ada banyak event yang diadakan.
Di tengah penerapan efisiensi anggaran pemerintah, pihaknya berfokus terhadap agenda tersebut yang memiliki kualitas, khususnya sebagai destinasi wisata.
Baca juga:
Event yang dipertahankan pun merupakan event yang dinilai bisa menarik kunjungan wisatawan.
""Sedangkan yang memiliki fungsi lainnya akan dikonsolidasikan dalam bentuk yang lain,"" kata Dini.
DOK.SHUTTERSTOCK/Habs Photography Ilustrasi pantai boom marina banyuwangi, jawa timur.
Selain tetap mengadakn event, Dini melanjutkan bahwa pihaknya juga pada dasarnya menyuguhkan wisata berbasis alam dan budaya.
""Hal ini tetap menjaga pergerakan wisatawan ke Banyuwangi, banyak wisatawan yg ke Banyuwangi dalam rangka staycation,"" tuturnya.
Baca juga: Sendang Seruni Banyuwangi: Daya Tarik, Harga Tiket, dan Jam Buka
Sementara itu, hal lain yang turut terkena efisiensi di kabupaten tersebut adalah belanja promosi luar ruang, dengan mengalihkannya ke belanja promosi berbasis online (daring).
""Selain itu, kita mengoptimalisasi micro influencer yang digerakkan oleh masing-masing destinasi wisata,"" ucap Dini.
A post shared by Kompas Travel (@kompas.travel)",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/110818127/efisiensi-anggaran-jumlah-event-di-banyuwangi-dikurangi-dari-100-jadi-42
"Syarat Menjadi Pecalang di Bali, Lebih dari Sekadar Penjaga Keamanan","KOMPAS.com - Keberadaan organisasi kemasyarakatan (ormas) Gerakan Rakyat Indonesia Bersatu (GRIB) Jaya tengah ramai dibahas.
Adapun peran ormas tersebut mirip dengan pecalang, yang merupakan petugas keamanan masyarakat desa adat di Bali, sebagaimana dilaporkan oleh Kompas.com, Senin (5/5/2025).
Sedikitnya, setiap desa adat memiliki 10 pecalang. Semakin besar populasi desa adat, makin banyak pecalang yang dibutuhkan.
Baca juga:
Menurut pengamat pariwisata I Gede Pitana, saat ini Bali memiliki 1.428 desa adat yang tersebar di pulau seluas 57.000 kilometer persegi tersebut.
Tugas pecalang pun beragam, dari menjaga keamanan setempat, membantu lalu lintas sekitar desa adat, sampai menangkap maling.
Tugas-tugas pecalang mirip dengan hansip, sebutan petugas keamanan yang populer di Bali. Hanya saja, pecalang mengenakan pakaian adat Bali biasanya berupa kemeja putih, ikat kepala, dan kain motif kotak-kotak.
Baca juga: Pecalang Segara, Penjaga Pesisir Utara Bali
Pecalang juga tidak dikategorikan sebagai pekerjaan utama, tetapi bentuk pengabdian warga setempat pada desa adat yang ditinggalinya.
Jadi, apa saja syarat menjadi pecalang di Bali?
Antara Foto/Nyoman Hendra Wibowo Pecalang atau petugas pengamanan desa adat di Bali memantau situasi di area pusat perbelanjaan saat Hari Raya Nyepi Tahun Baru Saka 1944 di wilayah Desa Sumerta Kelod, Denpasar, Bali, Kamis (3/3/2022).
Tidak sembarang orang bisa menjadi pecalang di Bali. Pitana mengatakan, hanya krama Bali yang bisa dipilih sebagai pecalang.
Krama Bali merupakan sebutan untuk orang yang tinggal dan tercatat sebagai masyarakat desa adat Bali.
""Selanjutnya, tentu saja, calon pecalang harus sehat fisik dan sehat jiwa. Ketiga, perilakunya baik. Bukan preman kampung yang dijadikan pecalang,"" ujar Pitana saat dihubungi Kompas.com pada Selasa (6/5/2025).
Selain memerhatikan kondisi fisik dan status kependudukan, seorang pecalang juga wajib beragama Hindu.
Baca juga:
Sematan agama pecalang bukan menjadi pembatas petugas keamanan ini untuk menjalankan perannya.
Sebab, pecalang tidak hanya menjaga masyarakat sesama Hindu, melainkan warga Bali dengan agama berbeda.
Hal itu terlihat dari tugas pecalang yang kerap dikaitkan dengan penjagaan gereja selama ibadah Kristen berlangsung, serta penjagaan lapangan sekitar tempat salat Idul Fitri berlangsung bagi muslim.
Baca juga: Jumlah Turis ke Bali Naik, tapi Pengusaha Mengeluh Hotel Sepi, Kok Bisa?
A post shared by Kompas Travel (@kompas.travel)",07/05/2025,Travelpedia,https://travel.kompas.com/read/2025/05/07/084738027/syarat-menjadi-pecalang-di-bali-lebih-dari-sekadar-penjaga-keamanan
Ketentuan Ikut Festival Lampion Waisak 2025 di Borobudur,"KOMPAS.com - Festival lampion Waisak selalu menarik minat ribuan pengunjung. Candi Borobudur jadi saksi doa dan harapan tiap tahun.
Namun, tak semua orang tahu aturan selama acara berlangsung. Kesalahan kecil bisa membuat tiket hangus atau ditolak masuk.
Baca juga: Seputar Festival Lampion di Candi Borobudur 2025
Setiap peserta wajib mematuhi ketentuan yang sudah ditetapkan panitia. Tujuannya untuk menjaga kekhusyukan dan keselamatan bersama.
Lewat artikel ini, pembaca akan menemukan aturan penting acara. Mulai dari tiket, dresscode, hingga larangan membawa kamera drone.
Baca juga: Cara Pesan Tiket Festival Lampion Waisak 2025 di Borobudur
KOMPAS.COM/BAYUAPRILIANO Para peserta dan umat Buddha sedang menerbangkan lampion pada tahun 2023.
Peserta Festival Lampion Waisak 2025 wajib memiliki tiket resmi dari panitia.
Donasi tiket sebesar Rp 500.000 sudah termasuk tiket masuk kawasan Candi dan gelang area pelepasan lampion. Tiket berlaku untuk satu orang dan satu sesi saja.
Penukaran tiket dilakukan pada 12 Mei 2025 pukul 10.00–17.00 WIB di lokasi yang akan diumumkan di akun Instagram @borobudurmeditation.
Pakaian wajib putih-putih, sopan, dan tertutup. Celana pendek, rok mini, dan baju transparan tidak diperkenankan.
Anak usia lima tahun ke atas wajib memiliki tiket sendiri. Anak kecil wajib dalam pengawasan karena acara menggunakan api.
Peserta dilarang membawa makanan, lampion pribadi, atau barang dari luar. Minuman hanya diperbolehkan jika menggunakan tumbler.

Tripod boleh digunakan selama tidak mengganggu peserta lain. Kamera hanya untuk dokumentasi pribadi dari tempat duduk masing-masing. Drone dilarang keras, dan bisa disita jika terbang tanpa izin.
Tiket bersifat non-refundable dan non-transferable. Tiket hanya berlaku sesuai sesi yang tertera dan tak bisa digunakan ulang jika keluar area.
Jika berhalangan hadir, panitia bisa bantu tuliskan harapan peserta ke wishing card. Harapan itu akan ditempel di lampion sebelum diterbangkan.
Lampion dan perlengkapan lain milik penyelenggara, tidak boleh dibawa pulang. Semua aturan ini disusun agar acara berlangsung khusyuk dan tertib, sekaligus menjaga keselamatan seluruh peserta yang hadir di Borobudur, Magelang.

Sebuah kiriman dibagikan oleh Kompas.com (@kompascom)",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/081700827/ketentuan-ikut-festival-lampion-waisak-2025-di-borobudur
Cara Pesan Tiket Festival Lampion Waisak 2025 di Borobudur,"KOMPAS.com - Festival lampion jadi momen yang paling dinanti banyak orang. Candi Borobudur akan jadi pusat perayaan Waisak tahun ini.
Ribuan lampion akan dilepas ke langit Magelang yang gelap. Tradisi ini bukan sekadar wisata, tapi bentuk doa bersama.
Baca juga: 5 Hotel Dekat Candi Borobudur, Ada Kolam Renang
Tiket selalu habis dalam hitungan menit setiap tahun. Antusiasme warga membuat sistem penjualan dilakukan lebih ketat.
Bagi yang belum tahu cara pesan tiket lampion Waisak, tenang saja. Artikel ini akan membahas langkah dan tips lengkapnya.
Baca juga: 6 Candi di Magelang untuk Isi Libur Panjang, Selain Candi Borobudur
KOMPAS.com/Suci Wulandari Putri Prakiraan cuaca saat perayaan lampion di Magelang, Jawa Tengah, Kamis (23/5/2024).
Tiket Festival Lampion Waisak 2025 hanya dijual online. Pembelian dilakukan lewat laman resmi ticket.injourneydestination.id.
Untuk gelombang baru, penjualan dimulai Rabu, 07 Mei 2025. Harga tiket nonton lampion dari sisi luar area pelepasan adalah Rp 50.000 per orang.
Pastikan koneksi internet stabil saat pembelian dimulai. Tiket cepat habis, terutama bagi sesi malam hari.
Setelah pembayaran berhasil, e-ticket akan dikirim melalui email resmi. Pengunjung wajib menunjukkan barcode asli dari email, bukan dari screenshot.
Acara berlangsung pada Senin, 12 Mei 2025, di area Lapangan Marga Utama dan Taman Lumbini. Terdapat dua sesi pelepasan lampion, yaitu:
Pengunjung hanya bisa menonton dari luar area inti pelepasan lampion. Ini untuk menjaga kekhusyukan umat Buddha yang sedang menjalankan ritual Waisak.
Datang lebih awal agar tidak tertinggal momen sakral. Lokasi masuk terpusat di Kampung Seni Borobudur Kujon. Tiket berlaku non-refundable dan tidak bisa digunakan untuk naik ke monumen utama Candi Borobudur.
Bawa e-ticket dalam bentuk digital, siap dipindai. Petugas akan menukar dengan QR masuk kawasan pelataran Candi. Jangan lupa cek email sebelum berangkat.

Sebuah kiriman dibagikan oleh Kompas.com (@kompascom)",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/080300627/cara-pesan-tiket-festival-lampion-waisak-2025-di-borobudur
Seputar Festival Lampion di Candi Borobudur 2025,"KOMPAS.com - Candi Borobudur kembali bersinar dalam cahaya ribuan lampion. Setiap tahun, momen ini selalu dinanti banyak orang.
Festival Lampion diadakan untuk merayakan Hari Raya Waisak. Ribuan pengunjung berkumpul di Magelang demi menyaksikannya.
Baca juga: 8 Tempat Wisata untuk Libur Hari Raya Waisak 2025
Tiket selalu habis dalam hitungan menit secara online. Banyak yang rela jauh-jauh datang demi suasana sakralnya.
Lewat artikel ini, pembaca akan mengetahui seputar Festival Lampion yang diadakan setiap tahun untuk merayakan Waisak.
Baca juga: Mengintip 8 Tradisi Waisak di Berbagai Negara Asia
KOMPAS.COM/BAYUAPRILIANO Para peserta dan umat Buddha sedang menerbangkan lampion pada tahun 2023.
Festival Lampion Borobudur 2025 digelar pada Senin, 12 Mei. Lokasinya berada di Lapangan Marga Utama dan Taman Lumbini, Magelang.
Kegiatan ini bagian dari perayaan Hari Raya Waisak. Prosesi pelepasan lampion jadi puncak acara paling ditunggu.
Pengunjung hanya bisa menyaksikan dari luar batas area. Ini dilakukan demi menjaga kekhusyukan umat yang sedang beribadah.
Harga tiket nonton hanya Rp 50.000 per orang, dilansir dari laman Instagram Resmi Borobudur Park. Tiket tersedia secara online di ticket.injourneydestination.id mulai 7 Mei pukul 18.00 WIB.
Tiket hanya dijual online dan tidak bisa dibeli langsung. Jumlahnya terbatas, jadi siapa cepat dia dapat.
Pembeli harus cek ulang email untuk akses barcode resmi. Screenshot tidak berlaku saat penukaran di lokasi.
Pastikan email aktif dan bisa diakses saat datang. Karena panitia akan langsung memindai barcode dari email resmi.
KOMPAS.com/Suci Wulandari Putri Prakiraan cuaca saat perayaan lampion di Magelang, Jawa Tengah, Kamis (23/5/2024).
Datanglah lebih awal untuk dapat tempat terbaik. Open gate dimulai pukul 17.00 WIB untuk sesi pertama.
Gunakan alas duduk dan bawa jaket karena malam bisa dingin. Jangan lupa membawa kamera atau ponsel penuh baterai.
Festival ini bukan sekadar tontonan, tapi juga pengalaman spiritual. Banyak pengunjung merasa damai dan tenang setelahnya.
Sebuah kiriman dibagikan oleh Kompas.com (@kompascom)",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/075100827/seputar-festival-lampion-di-candi-borobudur-2025
Apa Itu Pecalang? Mengenal Penjaga Keamanan Adat Bali dan Tugasnya,"KOMPAS.com - Penolakan organisasi masyarakat (ormas) akan Rakyat Indonesia Bersatu (GRIB) Jaya di Bali ramai diberitakan selama beberapa hari belakangan.
Penolakan tegas terhadap GRIB Jaya di Bali datang dari Wakil Gubernur Bali I Nyoman Giri Prasta, yang didukung oleh Ketua Pecalang Bali, Made Mudra.
Baca juga: Hotel di Bali Sepi, Wisatawan Diduga Menginap di Akomodasi Ilegal
""Kalau kami melaksanakan sesuai instruksi dari Gubernur Bali, jaga keamanan, urusan lain biar pejabat yang di atas yang menentukan sikap. Sikap itu disampaikan Pak Gubernur, bahwa ormas yang viral di Bali itu sangat tidak bisa diterima,"" kata Mudra, dikutip dari Kompas.com, Senin (5/5/2025).
Sebenarnya, apa itu pecalang?
Pecalang merupakan bagian integral dari desa adat. Hal ini disampaikan oleh pengamat pariwisata I Gede Pitana.
Desa adat adalah lembaga desa tradisional di Bali yang bersifat otonom atau memiliki hak atas wilayahnya sendiri. Sederhananya, desa adat merupakan lembaga tradisional komunitas lokal di Bali.
Baca juga: Pulau Langkawi Jadi Favorit Turis Asing, Bagai Bali-nya Malaysia
Layaknya hansip di pulau Jawa, pecalang berperan sebagai petugas keamanan tradisional di desa-desa adat Bali. Terhitung sebanyak 1.428 desa adat Bali yang memiliki sekitar 10-100 pecalang di masing-masing desa.
""Semua desa adat mempunya struktur desa, sekretaris desa, dan sebagainya, termasuk pecalang,"" kata Pitana saat dihubungi Kompas.com, Selasa (6/5/2025).
BBC Indonesia Pecalang atau petugas pengamanan adat Bali memantau situasi jalan tol Bali Mandara saat Hari Raya Nyepi Tahun Baru Saka 1946 di Desa Adat Tuban, Badung, Bali, Senin (11/03/2024).
Pecalang bukan pekerjaan utama seseorang, melainkan bentuk pengabdian masyarakat setempat kepada desa adat.
Profesi utama seorang pecalang bisa saja petani, peternak, bahkan Pegawai Negeri Sipil (PNS).
Sebab, meski bertugas menjaga keamanan desa adat Bali, pecalang tidak bekerja selama 24 jam.
""Tugas pecalang bukan saja menjaga keamanan secara fisik atau duniawi, tetapi juga bertugas mengatur berbagai jenis upacara yang sifatnya sakral,"" jelas Pitana.
Ia menyebut, pecalang bertugas sebagai pembantu desa dalam menjaga keamanan, mengatur parkir dan lalu lintas saat pelaksanaan upacara besar, menangkap maling, serta menangani perkelahian.
Baca juga: 6 Cara Bali Terapkan CHS Pariwisata, Libatkan Pecalang dan Desa Adat
A post shared by Kompas Travel (@kompas.travel)",07/05/2025,Travelpedia,https://travel.kompas.com/read/2025/05/07/074242027/apa-itu-pecalang-mengenal-penjaga-keamanan-adat-bali-dan-tugasnya
13 Mei 2025 Libur Apa? Cek Jadwal Cuti dan Long Weekend,"KOMPAS.com - 13 Mei 2025 libur apa? Pertanyaan ini muncul jelang pertengahan Mei. Banyak pekerja dan pelajar ingin tahu jadwal cuti bersama.
Mei 2025 penuh dengan tanggal merah nasional dan akhir pekan. Momen ini pas untuk istirahat, rekreasi, atau liburan singkat.
Baca juga: 8 Tempat Wisata untuk Libur Hari Raya Waisak 2025
Tak sedikit yang ingin memanfaatkan waktu untuk healing sejenak. Terlebih jika libur panjang jatuh di hari kerja.
Artikel ini akan membahas jadwal libur 13 Mei 2025. Termasuk rincian long weekend dan cuti bersama resmi pemerintah.
Baca juga: Mengintip 8 Tradisi Waisak di Berbagai Negara Asia
13 Mei 2025 ditetapkan sebagai cuti bersama Hari Raya Waisak. Penetapan ini sesuai dengan SKB 3 Menteri yang berlaku secara nasional.
Tanggal tersebut jatuh pada hari Selasa, sehari setelah libur nasional Waisak pada 12 Mei 2025.
Dengan demikian, masyarakat akan menikmati empat hari libur beruntun. Mulai dari Sabtu, 10 Mei hingga Selasa, 13 Mei 2025.
Kondisi ini memberikan peluang untuk merencanakan perjalanan jauh atau sekadar waktu bersama keluarga.
Selain long weekend Waisak, ada satu lagi potensi libur panjang. Libur Kenaikan Yesus Kristus jatuh pada Kamis, 29 Mei 2025, disusul cuti bersama di Jumat, 30 Mei 2025. Jika ditambah akhir pekan, masyarakat akan menikmati libur hingga empat hari berturut-turut.
Dengan mengetahui jadwal cuti bersama seperti 13 Mei 2025, masyarakat bisa merencanakan kegiatan dengan lebih matang. Baik untuk liburan, pulang kampung, atau mengisi waktu produktif.
Pastikan juga memantau kebijakan cuti dari kantor atau sekolah masing-masing. Mei 2025 adalah bulan penuh peluang liburan. Jangan sampai terlewat!
Sebuah kiriman dibagikan oleh Kompas.com (@kompascom)",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/073500927/13-mei-2025-libur-apa-cek-jadwal-cuti-dan-long-weekend
12 Mei 2025 Libur Apa? Ketahui Juga Potensi Libur Panjang,"KOMPAS.com - 12 Mei libur apa? Pertanyaan ini mulai banyak ditanyakan. Terutama menjelang minggu kedua di bulan Mei 2025.
Sebagian orang sudah mulai menyusun rencana jalan-jalan. Libur panjang tentu sayang kalau tidak dimanfaatkan.
Baca juga: 8 Tempat Wisata untuk Libur Hari Raya Waisak 2025
Senin, 12 Mei 2025 masuk dalam kalender hari libur nasional. Ada momen keagamaan penting yang dirayakan secara luas.
Artikel ini membahas penetapan hari libur tersebut. Termasuk cuti bersama dan potensi long weekend di Mei 2025.
Baca juga: Mengintip 8 Tradisi Waisak di Berbagai Negara Asia
Senin, 12 Mei 2025 ditetapkan sebagai hari libur nasional. Tanggal ini bertepatan dengan peringatan Hari Raya Waisak 2569 BE. Penetapan tersebut tercantum dalam Surat Keputusan Bersama (SKB) 3 Menteri tentang Hari Libur Nasional dan Cuti Bersama 2025.
Hari Waisak merupakan momen penting bagi umat Buddha. Biasanya dirayakan dengan ritual keagamaan dan pelepasan lampion di beberapa tempat ibadah, seperti Candi Borobudur.
Tak hanya tanggal 12 Mei, pemerintah juga menetapkan Selasa, 13 Mei 2025 sebagai cuti bersama Hari Raya Waisak. Artinya, masyarakat bisa menikmati libur empat hari berturut-turut jika dimulai dari akhir pekan.
Cuti bersama ini memberi waktu lebih panjang untuk beristirahat atau bepergian. Banyak yang memanfaatkannya untuk wisata keluarga atau mudik ke kampung halaman.
PEXELS/ Daewi Hla Myint Ilustrasi Hari Raya Waisak.
Bulan Mei 2025 terbilang penuh dengan tanggal merah. Selain Waisak, ada Hari Buruh Internasional (1 Mei), Kenaikan Isa Almasih (29 Mei), dan dua hari cuti bersama.
Berikut jadwal lengkap hari libur nasional dan cuti bersama Mei 2025:
Tahun 2025 menghadirkan dua momen long weekend yang sayang dilewatkan. Pertama, libur panjang Hari Waisak yang jatuh pada 10–13 Mei (Sabtu–Selasa). Kedua, libur Kenaikan Isa Almasih dari 29 Mei sampai 1 Juni (Kamis–Minggu).
Bagi pekerja kantoran, momen ini cocok untuk rehat sejenak dari rutinitas. Bagi pelaku wisata dan kuliner, ini bisa jadi peluang meningkatkan kunjungan dan penjualan.

Sebuah kiriman dibagikan oleh Kompas.com (@kompascom)",07/05/2025,Travel Ideas,https://travel.kompas.com/read/2025/05/07/071700927/12-mei-2025-libur-apa-ketahui-juga-potensi-libur-panjang
Jadwal KRL Depok Baru-Jakarta Kota Hari Ini,"KOMPAS.com - Simak jadwal KRL Depok Baru-Jakarta Kota hari ini, Rabu (7/5/2025), supaya tidak ketinggalan kereta. Pada jam-jam sibuk, waktu tunggu kereta di Stasiun Depok Baru bisa sekitar lima menit.
Berikut rincian jadwalnya menurut aplikasi Access by KAI. Perlu dicatat bahwa jadwal bisa berubah sewaktu-waktu.
Baca juga:
Dok.KOMPAS.com/Zeta Zahid Yassa Kawasan Kota Tua di depan stasiun Jakarta Kota
Baca juga: 5 Kolam Renang di Depok, Lengkap dengan Informasi Harga Tiket",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/060400627/jadwal-krl-depok-baru-jakarta-kota-hari-ini
"Jadwal KRL Bogor-Manggarai Hari Ini, mulai 04.13 WIB","KOMPAS.com - Pelaku perjalanan yang hendak berkegiatan di Jakarta dari arah Jawa Barat bisa menyimak jadwal KRL Bogor-Manggarai hari ini, Rabu (7/5/2025).
Simak jadwal kereta dari Stasiun Bogor, Jawa Barat, menuju Stasiun Manggarai, Jakarta Selatan, selengkapnya dari aplikasi Access by KAI. Harap diperhatikan bahwa jadwal bisa berubah sewaktu-waktu.
Baca juga:
KOMPAS.com/Ni Nyoman Wira Suasana Stasiun Bogor, Jawa Barat, pada Rabu (19/2/2025).
Baca juga:
Waktu tunggu kereta di Stasiun Bogor cukup lama, sekitar 20 menitan pada periode jam sibuk. Oleh sebab itu, berangkatlah lebih awal.
Dari Stasiun Bogor, kereta akan berhenti sementara dan melewati beberapa stasiun yakni Stasiun Cilebut, Stasiun Bojong Gede, Stasiun Citayam, Stasiun Depok, Stasiun Depok Baru, Stasiun Pondok Cina, dan Stasiun Universitas Indonesia.
Baca juga: 4 Hotel Nyaman Dekat Bogor Aquagame, mulai Rp 200.000-an
Selanjutnya ada Stasiun Universitas Pancasila, Stasiun Lenteng Agung, Stasiun Tanjung Barat, Stasiun Pasar Minggu, Stasiun Pasar Minggu Baru, Stasiun Duren Kalibata, Stasiun Cawang, Stasiun Tebet, dan Stasiun Manggarai.
Tarif tiket KRL dari Stasiun Bogor ke Stasiun Manggarai mulai Rp 5.000.
Baca juga: Harga Tiket Masuk Bogor Aquagame Selama Mei 2025
A post shared by Kompas Travel (@kompas.travel)",07/05/2025,Travel News,https://travel.kompas.com/read/2025/05/07/052509527/jadwal-krl-bogor-manggarai-hari-ini-mulai-0413-wib
Jadwal Kereta Bandara Soekarno-Hatta-Manggarai Mei 2025,"KOMPAS.com - Jadwal kereta Bandara Soekarno-Hatta-Manggarai Mei 2025 dimulai dari keberangkatan paling pagi pukul 06.12 WIB dan paling malam pukul 22.42 WIB.
Supaya tidak ketinggalan kereta, simak jadwal kereta bandara dari Bandara Soekarno-Hatta, Banten, menuju Stasiun Manggarai, Jakarta Selatan, selama Mei 2025.
Baca juga:
Kompas.com/Krisda Tiofani Shelter kalayang atau skyride di Terminal 3 Soekarno-Hatta Tangerang.
Baca juga:
Kereta bandara yang berangkat dari Bandara Soekarno-Hatta nantinya akan berhenti dan melayani penumpang di sejumlah stasiun yaitu Batu Ceper, Rawa Buaya, Duri, BNI City, dan Manggarai.
Tarif tiket kereta bandara dari Bandara Soekarno-Hatta ke Stasiun Manggarai mulai Rp 70.000 per orang untuk sekali jalan.
Baca juga:
A post shared by Kompas Travel (@kompas.travel)",06/05/2025,Travel News,https://travel.kompas.com/read/2025/05/06/200300227/jadwal-kereta-bandara-soekarno-hatta-manggarai-mei-2025
